Item_Identifier,i_weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,O_Size
FDN15,17.5,Low Fat,0.016802225,Meat,138.518,OUT018,2009,Tier 3,Supermarket Type2,2376.906,Medium
FDN21,18.6,Low Fat,0.077168705,Snack Foods,160.6236,OUT018,2009,Tier 3,Supermarket Type2,1611.236,Medium
FDN22,18.85,Regular,0.138868769,Snack Foods,251.8724,OUT018,2009,Tier 3,Supermarket Type2,3271.7412,Medium
FDN25,7.895,Regular,0.061424738,Breakfast,57.7588,OUT018,2009,Tier 3,Supermarket Type2,1145.176,Medium
FDN27,20.85,Low Fat,0,Meat,115.1808,OUT018,2009,Tier 3,Supermarket Type2,1054.6272,Medium
FDN28,5.88,Regular,0.030371121,Frozen Foods,101.799,OUT018,2009,Tier 3,Supermarket Type2,1960.781,Medium
FDN32,17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,OUT018,2009,Tier 3,Supermarket Type2,3135.2522,Medium
FDN38,6.615,Regular,0.09234651,Canned,251.8408,OUT018,2009,Tier 3,Supermarket Type2,4506.1344,Medium
FDN46,7.21,Regular,0.145220646,Snack Foods,103.1332,OUT018,2009,Tier 3,Supermarket Type2,1845.5976,Medium
FDN48,13.35,Low Fat,0.065215312,Baking Goods,93.4804,OUT018,2009,Tier 3,Supermarket Type2,1102.5648,Medium
FDN49,17.25,Regular,0.125734578,Breakfast,41.748,OUT018,2009,Tier 3,Supermarket Type2,199.74,Medium
FDN50,16.85,Regular,0.026627857,Canned,93.712,OUT018,2009,Tier 3,Supermarket Type2,745.696,Medium
FDN57,18.25,Low Fat,0.054455125,Snack Foods,142.0154,OUT018,2009,Tier 3,Supermarket Type2,850.8924,Medium
FDN58,13.8,Regular,0.057104066,Snack Foods,232.6984,OUT018,2009,Tier 3,Supermarket Type2,1390.1904,Medium
FDN60,15.1,Low Fat,0.095545715,Baking Goods,157.3604,OUT018,2009,Tier 3,Supermarket Type2,4436.8912,Medium
FDO01,21.1,Regular,0.020803054,Breakfast,129.7994,OUT018,2009,Tier 3,Supermarket Type2,1284.994,Medium
FDO03,10.395,Regular,0.037033223,Meat,227.9352,OUT018,2009,Tier 3,Supermarket Type2,4809.7392,Medium
FDO04,16.6,Low Fat,0.026645307,Frozen Foods,53.5614,OUT018,2009,Tier 3,Supermarket Type2,939.4438,Medium
FDO08,11.1,Regular,0,Fruits and Vegetables,165.5526,OUT018,2009,Tier 3,Supermarket Type2,1973.4312,Medium
FDO12,15.75,Low Fat,0.055154296,Baking Goods,195.5452,OUT018,2009,Tier 3,Supermarket Type2,1174.4712,Medium
FDO15,16.75,Regular,0.008601441,Meat,73.7038,OUT018,2009,Tier 3,Supermarket Type2,1404.1722,Medium
FDO16,5.48,Low Fat,0.015169739,Frozen Foods,82.225,OUT018,2009,Tier 3,Supermarket Type2,2247.075,Medium
FDO19,17.7,Regular,0.016664252,Fruits and Vegetables,47.9034,OUT018,2009,Tier 3,Supermarket Type2,729.051,Medium
FDO20,12.85,Regular,0.152747503,Fruits and Vegetables,252.0382,OUT018,2009,Tier 3,Supermarket Type2,4037.4112,Medium
FDO21,11.6,Regular,0.009802791,Snack Foods,223.0404,OUT018,2009,Tier 3,Supermarket Type2,1125.202,Medium
FDO22,13.5,Regular,0.017932223,Snack Foods,78.796,OUT018,2009,Tier 3,Supermarket Type2,239.688,Medium
FDO23,17.85,Low Fat,0.147023834,Breads,93.7436,OUT018,2009,Tier 3,Supermarket Type2,1134.5232,Medium
FDO25,6.3,Low Fat,0.127968205,Canned,209.627,OUT018,2009,Tier 3,Supermarket Type2,3984.813,Medium
FDO27,6.175,Regular,0.179806961,Meat,95.2752,OUT018,2009,Tier 3,Supermarket Type2,1534.0032,Medium
FDO31,6.76,Regular,0.029100745,Fruits and Vegetables,80.696,OUT018,2009,Tier 3,Supermarket Type2,559.272,Medium
FDO32,6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,OUT018,2009,Tier 3,Supermarket Type2,1071.938,Medium
FDO33,14.75,Low Fat,0.089686322,Snack Foods,115.3518,OUT018,2009,Tier 3,Supermarket Type2,1821.6288,Medium
FDO34,17.7,Low Fat,0.030060895,Snack Foods,166.4816,OUT018,2009,Tier 3,Supermarket Type2,2013.3792,Medium
FDO37,8.06,Low Fat,0,Breakfast,232.7326,OUT018,2009,Tier 3,Supermarket Type2,3696.5216,Medium
FDO38,17.25,Low Fat,0.073135768,Canned,77.2986,OUT018,2009,Tier 3,Supermarket Type2,1012.6818,Medium
FDO39,6.985,Regular,0.137926458,Meat,184.7608,OUT018,2009,Tier 3,Supermarket Type2,4042.7376,Medium
FDO40,17.1,Low Fat,0.032761024,Frozen Foods,148.8392,OUT018,2009,Tier 3,Supermarket Type2,2087.9488,Medium
FDO45,13.15,Regular,0.03810738,Snack Foods,86.3856,OUT018,2009,Tier 3,Supermarket Type2,615.1992,Medium
FDO46,9.6,Regular,0.014270394,Snack Foods,187.3872,OUT018,2009,Tier 3,Supermarket Type2,2647.2208,Medium
FDO48,15,Regular,0.026950104,Baking Goods,220.9456,OUT018,2009,Tier 3,Supermarket Type2,1768.3648,Medium
FDO50,16.25,Low Fat,0,Canned,90.2804,OUT018,2009,Tier 3,Supermarket Type2,1653.8472,Medium
FDO51,6.785,Regular,0.042153502,Meat,44.0112,OUT018,2009,Tier 3,Supermarket Type2,340.8896,Medium
FDO52,11.6,Regular,0.077478931,Frozen Foods,170.3106,OUT018,2009,Tier 3,Supermarket Type2,4277.765,Medium
FDO56,10.195,Regular,0.045165796,Fruits and Vegetables,118.4808,OUT018,2009,Tier 3,Supermarket Type2,1640.5312,Medium
FDO57,20.75,Low Fat,0.109153001,Snack Foods,161.3578,OUT018,2009,Tier 3,Supermarket Type2,4492.8184,Medium
FDO58,19.6,Low Fat,0.039738393,Snack Foods,163.7526,OUT018,2009,Tier 3,Supermarket Type2,2960.1468,Medium
FDO60,20,Low Fat,0,Baking Goods,43.4086,OUT018,2009,Tier 3,Supermarket Type2,401.4774,Medium
FDP04,15.35,Low Fat,0.013869039,Frozen Foods,62.5168,OUT018,2009,Tier 3,Supermarket Type2,447.4176,Medium
FDP07,18.2,Low Fat,0.090267996,Fruits and Vegetables,194.711,OUT018,2009,Tier 3,Supermarket Type2,4910.275,Medium
FDP09,19.75,Low Fat,0.034027909,Snack Foods,212.0902,OUT018,2009,Tier 3,Supermarket Type2,3185.853,Medium
FDP13,8.1,Regular,0.134870732,Canned,41.948,OUT018,2009,Tier 3,Supermarket Type2,199.74,Medium
FDP16,18.6,Low Fat,0.039454924,Frozen Foods,244.0802,OUT018,2009,Tier 3,Supermarket Type2,3193.8426,Medium
FDP20,19.85,Low Fat,0.045855273,Fruits and Vegetables,127.102,OUT018,2009,Tier 3,Supermarket Type2,1771.028,Medium
FDP21,7.42,Regular,0.0258457,Snack Foods,188.9872,OUT018,2009,Tier 3,Supermarket Type2,2458.1336,Medium
FDP22,14.65,Regular,0.099535996,Snack Foods,52.2666,OUT018,2009,Tier 3,Supermarket Type2,615.1992,Medium
FDP23,6.71,Low Fat,0.035731825,Breads,218.3166,OUT018,2009,Tier 3,Supermarket Type2,5660.6316,Medium
FDP25,15.2,Low Fat,0.021293909,Canned,218.4824,OUT018,2009,Tier 3,Supermarket Type2,1528.6768,Medium
FDP26,7.785,Low Fat,0.140121306,Dairy,102.5306,OUT018,2009,Tier 3,Supermarket Type2,1358.8978,Medium
FDP27,8.155,Low Fat,0.119937231,Meat,189.153,OUT018,2009,Tier 3,Supermarket Type2,2087.283,Medium
FDP28,13.65,Regular,0.080968973,Frozen Foods,259.7936,OUT018,2009,Tier 3,Supermarket Type2,2609.936,Medium
FDP31,21.1,Regular,0.16216286,Fruits and Vegetables,62.2168,OUT018,2009,Tier 3,Supermarket Type2,383.5008,Medium
FDP33,18.7,Low Fat,0,Snack Foods,256.6672,OUT018,2009,Tier 3,Supermarket Type2,3068.0064,Medium
FDP34,12.85,Low Fat,0.137786856,Snack Foods,157.763,OUT018,2009,Tier 3,Supermarket Type2,2659.871,Medium
FDP36,10.395,Regular,0,Baking Goods,51.4008,OUT018,2009,Tier 3,Supermarket Type2,556.6088,Medium
FDP37,15.6,Low Fat,0.143688905,Breakfast,128.1994,OUT018,2009,Tier 3,Supermarket Type2,2184.4898,Medium
FDP39,12.65,Low Fat,0.069707771,Meat,51.0324,OUT018,2009,Tier 3,Supermarket Type2,727.0536,Medium
FDP48,7.52,Regular,0.044202545,Baking Goods,182.995,OUT018,2009,Tier 3,Supermarket Type2,4394.28,Medium
FDP49,9,Regular,0,Breakfast,55.2614,OUT018,2009,Tier 3,Supermarket Type2,552.614,Medium
FDP51,13.85,Regular,0.085622362,Meat,119.4124,OUT018,2009,Tier 3,Supermarket Type2,2251.7356,Medium
FDP52,18.7,Regular,0.070979698,Frozen Foods,229.501,OUT018,2009,Tier 3,Supermarket Type2,1607.907,Medium
FDP56,8.185,Low Fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,Tier 3,Supermarket Type2,591.2304,Medium
FDP57,17.5,Low Fat,0.052657753,Snack Foods,103.699,OUT018,2009,Tier 3,Supermarket Type2,1031.99,Medium
FDP58,11.1,Low Fat,0.135692831,Snack Foods,220.0482,OUT018,2009,Tier 3,Supermarket Type2,2628.5784,Medium
FDP59,20.85,Regular,0.056695731,Breads,104.0648,OUT018,2009,Tier 3,Supermarket Type2,1869.5664,Medium
FDQ01,19.7,Regular,0.161356273,Canned,253.1014,OUT018,2009,Tier 3,Supermarket Type2,2805.0154,Medium
FDQ07,15.1,Regular,0.087762922,Fruits and Vegetables,221.5456,OUT018,2009,Tier 3,Supermarket Type2,2873.5928,Medium
FDQ09,7.235,Low Fat,0.058369013,Snack Foods,115.2834,OUT018,2009,Tier 3,Supermarket Type2,1267.0174,Medium
FDQ10,12.85,Low Fat,0.033314389,Snack Foods,171.6422,OUT018,2009,Tier 3,Supermarket Type2,3276.4018,Medium
FDQ11,5.695,Regular,0.06797671,Breads,257.4988,OUT018,2009,Tier 3,Supermarket Type2,3083.9856,Medium
FDQ14,9.27,Low Fat,0.062038986,Dairy,148.005,OUT018,2009,Tier 3,Supermarket Type2,1797.66,Medium
FDQ21,21.25,Low Fat,0.019502354,Snack Foods,120.8756,OUT018,2009,Tier 3,Supermarket Type2,3150.5656,Medium
FDQ24,15.7,Low Fat,0.073966786,Baking Goods,250.5724,OUT018,2009,Tier 3,Supermarket Type2,4026.7584,Medium
FDQ25,8.63,Regular,0.028391879,Canned,173.9422,OUT018,2009,Tier 3,Supermarket Type2,4138.6128,Medium
FDQ26,13.5,Regular,0.068148886,Dairy,58.6562,OUT018,2009,Tier 3,Supermarket Type2,711.0744,Medium
FDQ27,5.19,Regular,0.044432887,Meat,102.899,OUT018,2009,Tier 3,Supermarket Type2,1651.184,Medium
FDQ31,5.785,Regular,0.054066567,Fruits and Vegetables,87.0856,OUT018,2009,Tier 3,Supermarket Type2,1406.1696,Medium
FDQ32,17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,OUT018,2009,Tier 3,Supermarket Type2,866.8716,Medium
FDQ34,10.85,Low Fat,0.162903525,Snack Foods,104.9622,OUT018,2009,Tier 3,Supermarket Type2,1482.0708,Medium
FDQ36,7.855,Regular,0.162205516,Baking Goods,36.2848,OUT018,2009,Tier 3,Supermarket Type2,1155.8288,Medium
FDQ39,14.8,Low Fat,0.081372267,Meat,191.4846,OUT018,2009,Tier 3,Supermarket Type2,3057.3536,Medium
FDQ40,11.1,Regular,0.036174285,Frozen Foods,176.0712,OUT018,2009,Tier 3,Supermarket Type2,1581.9408,Medium
FDQ44,20.5,Low Fat,0.036287517,Fruits and Vegetables,121.2756,OUT018,2009,Tier 3,Supermarket Type2,2181.1608,Medium
FDQ46,7.51,Low Fat,0.10423592,Snack Foods,111.7544,OUT018,2009,Tier 3,Supermarket Type2,2460.7968,Medium
FDQ47,7.155,Regular,0.168871496,Breads,34.3874,OUT018,2009,Tier 3,Supermarket Type2,670.4606,Medium
FDQ48,14.3,Regular,0.034551415,Baking Goods,98.1726,OUT018,2009,Tier 3,Supermarket Type2,685.1082,Medium
FDQ52,17,Low Fat,0.119871307,Frozen Foods,248.3434,OUT018,2009,Tier 3,Supermarket Type2,6208.585,Medium
FDQ55,13.65,Regular,0.013091186,Fruits and Vegetables,114.8834,OUT018,2009,Tier 3,Supermarket Type2,1612.5676,Medium
FDQ56,6.59,Low Fat,0.106027474,Fruits and Vegetables,83.9908,OUT018,2009,Tier 3,Supermarket Type2,1426.1436,Medium
FDQ58,7.315,Low Fat,0.015364173,Snack Foods,154.334,OUT018,2009,Tier 3,Supermarket Type2,4287.752,Medium
FDR01,5.405,Regular,0.053839714,Canned,198.6742,OUT018,2009,Tier 3,Supermarket Type2,2388.8904,Medium
FDR02,16.7,Low Fat,0.022155562,Dairy,109.5886,OUT018,2009,Tier 3,Supermarket Type2,1000.6974,Medium
FDR04,7.075,Low Fat,0,Frozen Foods,98.0068,OUT018,2009,Tier 3,Supermarket Type2,874.8612,Medium
FDR07,21.35,Low Fat,0.078060605,Fruits and Vegetables,96.0094,OUT018,2009,Tier 3,Supermarket Type2,380.8376,Medium
FDR09,18.25,Low Fat,0.078041216,Snack Foods,258.4962,OUT018,2009,Tier 3,Supermarket Type2,2848.9582,Medium
FDR12,12.6,Regular,0.031663212,Baking Goods,173.2764,OUT018,2009,Tier 3,Supermarket Type2,1030.6584,Medium
FDR13,9.895,Regular,0.028837829,Canned,117.8492,OUT018,2009,Tier 3,Supermarket Type2,1506.0396,Medium
FDR16,5.845,Regular,0.105445801,Frozen Foods,214.4218,OUT018,2009,Tier 3,Supermarket Type2,1496.0526,Medium
FDR20,20,Regular,0.028238317,Fruits and Vegetables,46.3744,OUT018,2009,Tier 3,Supermarket Type2,181.0976,Medium
FDR22,19.35,Regular,0.01863822,Snack Foods,110.2544,OUT018,2009,Tier 3,Supermarket Type2,1677.816,Medium
FDR23,15.85,Low Fat,0.082120687,Breads,177.437,OUT018,2009,Tier 3,Supermarket Type2,5645.984,Medium
FDR25,17,Regular,0.140090284,Canned,265.1884,OUT018,2009,Tier 3,Supermarket Type2,6359.7216,Medium
FDR26,20.7,Low Fat,0.043011277,Dairy,177.2028,OUT018,2009,Tier 3,Supermarket Type2,3364.9532,Medium
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,2009,Tier 3,Supermarket Type2,1854.9188,Medium
FDR28,13.85,Regular,0.026001976,Frozen Foods,161.521,OUT018,2009,Tier 3,Supermarket Type2,1794.331,Medium
FDR34,17,Regular,0.016030344,Snack Foods,228.0352,OUT018,2009,Tier 3,Supermarket Type2,2748.4224,Medium
FDR35,12.5,Low Fat,0.020782036,Breads,198.3742,OUT018,2009,Tier 3,Supermarket Type2,2587.9646,Medium
FDR43,18.2,Low Fat,0.162147349,Fruits and Vegetables,37.719,OUT018,2009,Tier 3,Supermarket Type2,549.285,Medium
FDR44,6.11,Regular,0.103340142,Fruits and Vegetables,131.2968,OUT018,2009,Tier 3,Supermarket Type2,913.4776,Medium
FDR46,16.85,Low Fat,0.139985583,Snack Foods,145.276,OUT018,2009,Tier 3,Supermarket Type2,2490.092,Medium
FDR47,17.85,Low Fat,0.087824967,Breads,196.0794,OUT018,2009,Tier 3,Supermarket Type2,1755.7146,Medium
FDR48,11.65,Low Fat,0,Baking Goods,149.8024,OUT018,2009,Tier 3,Supermarket Type2,1821.6288,Medium
FDR49,8.71,Low Fat,0.139795569,Canned,47.2376,OUT018,2009,Tier 3,Supermarket Type2,910.8144,Medium
FDR51,9.035,Regular,0.17417636,Meat,148.9708,OUT018,2009,Tier 3,Supermarket Type2,2257.062,Medium
FDR52,12.65,Regular,0.076354362,Frozen Foods,192.1846,OUT018,2009,Tier 3,Supermarket Type2,1146.5076,Medium
FDR55,12.15,Regular,0.132621594,Fruits and Vegetables,190.1872,OUT018,2009,Tier 3,Supermarket Type2,3781.744,Medium
FDR56,15.5,Regular,0.101176316,Fruits and Vegetables,198.9768,OUT018,2009,Tier 3,Supermarket Type2,4729.8432,Medium
FDR58,6.675,Low Fat,0,Snack Foods,92.9462,OUT018,2009,Tier 3,Supermarket Type2,1018.0082,Medium
FDR60,14.3,Low Fat,0.130946374,Baking Goods,76.7328,OUT018,2009,Tier 3,Supermarket Type2,1312.9576,Medium
FDS01,11.6,Low Fat,0.017817285,Canned,177.0686,OUT018,2009,Tier 3,Supermarket Type2,1422.1488,Medium
FDS03,7.825,Low Fat,0.079952983,Meat,62.7826,OUT018,2009,Tier 3,Supermarket Type2,1162.4868,Medium
FDS04,10.195,Regular,0,Frozen Foods,139.5838,OUT018,2009,Tier 3,Supermarket Type2,4495.4816,Medium
FDS07,12.35,Low Fat,0.100164204,Fruits and Vegetables,113.6518,OUT018,2009,Tier 3,Supermarket Type2,1593.9252,Medium
FDS12,9.1,Low Fat,0.174827835,Baking Goods,127.2362,OUT018,2009,Tier 3,Supermarket Type2,1635.8706,Medium
FDS13,6.465,Low Fat,0,Canned,263.1884,OUT018,2009,Tier 3,Supermarket Type2,2914.8724,Medium
FDS16,15.15,Regular,0.066446521,Frozen Foods,147.976,OUT018,2009,Tier 3,Supermarket Type2,732.38,Medium
FDS21,19.85,Regular,0.020961192,Snack Foods,62.0194,OUT018,2009,Tier 3,Supermarket Type2,619.194,Medium
FDS24,20.85,Regular,0.062477955,Baking Goods,87.2514,OUT018,2009,Tier 3,Supermarket Type2,1505.3738,Medium
FDS25,6.885,Regular,0.14057889,Canned,112.1228,OUT018,2009,Tier 3,Supermarket Type2,663.1368,Medium
FDS28,8.18,Regular,0.082737261,Frozen Foods,57.3588,OUT018,2009,Tier 3,Supermarket Type2,343.5528,Medium
FDS31,13.1,Regular,0.044372393,Fruits and Vegetables,180.3318,OUT018,2009,Tier 3,Supermarket Type2,2886.9088,Medium
FDS33,6.67,Regular,0,Snack Foods,90.5514,OUT018,2009,Tier 3,Supermarket Type2,974.0654,Medium
FDS35,9.3,Low Fat,0.111673587,Breads,65.7826,OUT018,2009,Tier 3,Supermarket Type2,968.739,Medium
FDS44,12.65,Regular,0.156679617,Fruits and Vegetables,238.8538,OUT018,2009,Tier 3,Supermarket Type2,4566.7222,Medium
FDS45,5.175,Regular,0.029616108,Snack Foods,107.7622,OUT018,2009,Tier 3,Supermarket Type2,2011.3818,Medium
FDS46,17.6,Regular,0.047449835,Snack Foods,118.1782,OUT018,2009,Tier 3,Supermarket Type2,2621.9204,Medium
FDS49,9,Low Fat,0.079668739,Canned,79.6644,OUT018,2009,Tier 3,Supermarket Type2,1571.288,Medium
FDS52,8.89,Low Fat,0.005496816,Frozen Foods,102.8016,OUT018,2009,Tier 3,Supermarket Type2,1012.016,Medium
FDS55,7.02,Low Fat,0,Fruits and Vegetables,148.1734,OUT018,2009,Tier 3,Supermarket Type2,890.8404,Medium
FDS59,14.8,Regular,0.04407225,Breads,109.057,OUT018,2009,Tier 3,Supermarket Type2,1428.141,Medium
FDS60,20.85,Low Fat,0.032580705,Baking Goods,180.066,OUT018,2009,Tier 3,Supermarket Type2,2157.192,Medium
FDT02,12.6,Low Fat,0.02429329,Dairy,33.4874,OUT018,2009,Tier 3,Supermarket Type2,105.8622,Medium
FDT03,21.25,Low Fat,0.010039493,Meat,181.7608,OUT018,2009,Tier 3,Supermarket Type2,1102.5648,Medium
FDT04,17.25,Low Fat,0,Frozen Foods,40.8822,OUT018,2009,Tier 3,Supermarket Type2,628.5152,Medium
FDT07,5.82,Regular,0.077634044,Fruits and Vegetables,256.433,OUT018,2009,Tier 3,Supermarket Type2,3844.995,Medium
FDT10,16.7,Regular,0.062297249,Snack Foods,60.6562,OUT018,2009,Tier 3,Supermarket Type2,592.562,Medium
FDT11,5.94,Regular,0.029492018,Breads,188.0556,OUT018,2009,Tier 3,Supermarket Type2,938.778,Medium
FDT12,6.215,Regular,0.049823839,Baking Goods,226.6062,OUT018,2009,Tier 3,Supermarket Type2,677.1186,Medium
FDT14,10.695,Regular,0.128247408,Dairy,121.844,OUT018,2009,Tier 3,Supermarket Type2,2277.036,Medium
FDT15,12.15,Regular,0.042855388,Meat,181.695,OUT018,2009,Tier 3,Supermarket Type2,2929.52,Medium
FDT16,9.895,Regular,0.048860587,Frozen Foods,260.2278,OUT018,2009,Tier 3,Supermarket Type2,4165.2448,Medium
FDT19,7.59,Regular,0.145631695,Fruits and Vegetables,172.808,OUT018,2009,Tier 3,Supermarket Type2,2250.404,Medium
FDT21,7.42,Low Fat,0.020474913,Snack Foods,248.4092,OUT018,2009,Tier 3,Supermarket Type2,996.0368,Medium
FDT22,10.395,Low Fat,0.112553853,Snack Foods,59.022,OUT018,2009,Tier 3,Supermarket Type2,1378.206,Medium
FDT23,7.72,Regular,0.075035902,Breads,78.7986,OUT018,2009,Tier 3,Supermarket Type2,856.8846,Medium
FDT24,12.35,Regular,0.186616421,Baking Goods,78.6328,OUT018,2009,Tier 3,Supermarket Type2,1004.0264,Medium
FDT25,7.5,Low Fat,0.050957715,Canned,122.4072,OUT018,2009,Tier 3,Supermarket Type2,2572.6512,Medium
FDT26,18.85,Regular,0.06823032,Dairy,121.044,OUT018,2009,Tier 3,Supermarket Type2,1557.972,Medium
FDT31,19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,OUT018,2009,Tier 3,Supermarket Type2,2458.1336,Medium
FDT32,19,Regular,0.065901299,Fruits and Vegetables,188.7214,OUT018,2009,Tier 3,Supermarket Type2,1695.7926,Medium
FDT33,7.81,Regular,0.03412912,Snack Foods,165.1158,OUT018,2009,Tier 3,Supermarket Type2,1838.2738,Medium
FDT34,9.3,Low Fat,0.175060504,Snack Foods,106.7964,OUT018,2009,Tier 3,Supermarket Type2,525.982,Medium
FDT36,12.3,Low Fat,0.111727876,Baking Goods,33.9874,OUT018,2009,Tier 3,Supermarket Type2,564.5984,Medium
FDT38,18.7,Low Fat,0.057771828,Dairy,85.3566,OUT018,2009,Tier 3,Supermarket Type2,591.8962,Medium
FDT40,5.985,Low Fat,0.096185556,Frozen Foods,127.1678,OUT018,2009,Tier 3,Supermarket Type2,3560.6984,Medium
FDT43,16.35,Low Fat,0.020631654,Fruits and Vegetables,50.1324,OUT018,2009,Tier 3,Supermarket Type2,467.3916,Medium
FDT44,16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,OUT018,2009,Tier 3,Supermarket Type2,1178.466,Medium
FDT45,15.85,Low Fat,0.057546914,Snack Foods,55.8956,OUT018,2009,Tier 3,Supermarket Type2,491.3604,Medium
FDT46,11.35,Low Fat,0.03093263,Snack Foods,51.5008,OUT018,2009,Tier 3,Supermarket Type2,607.2096,Medium
FDT48,4.92,Low Fat,0.046142232,Baking Goods,199.1084,OUT018,2009,Tier 3,Supermarket Type2,4761.8016,Medium
FDT49,7,Low Fat,0.15202235,Canned,106.628,OUT018,2009,Tier 3,Supermarket Type2,639.168,Medium
FDT50,6.75,Regular,0.108679906,Dairy,95.6752,OUT018,2009,Tier 3,Supermarket Type2,1246.3776,Medium
FDT51,11.65,Regular,0.010963269,Meat,110.9544,OUT018,2009,Tier 3,Supermarket Type2,335.5632,Medium
FDT52,9.695,Regular,0.047622786,Frozen Foods,246.2144,OUT018,2009,Tier 3,Supermarket Type2,3675.216,Medium
FDT56,16,Regular,0.116063284,Fruits and Vegetables,59.1246,OUT018,2009,Tier 3,Supermarket Type2,753.0198,Medium
FDT58,9,Low Fat,0.08630486,Snack Foods,168.0816,OUT018,2009,Tier 3,Supermarket Type2,2181.1608,Medium
FDT59,13.65,Low Fat,0.015976249,Breads,230.2668,OUT018,2009,Tier 3,Supermarket Type2,2994.7684,Medium
FDT60,12,Low Fat,0.075856062,Baking Goods,124.5388,OUT018,2009,Tier 3,Supermarket Type2,1733.7432,Medium
FDU03,18.7,Regular,0.091950972,Meat,184.2292,OUT018,2009,Tier 3,Supermarket Type2,1277.0044,Medium
FDU04,7.93,Low Fat,0,Frozen Foods,123.2414,OUT018,2009,Tier 3,Supermarket Type2,487.3656,Medium
FDU08,10.3,Low Fat,0.027426689,Fruits and Vegetables,97.3042,OUT018,2009,Tier 3,Supermarket Type2,694.4294,Medium
FDU10,10.1,Regular,0.045878153,Snack Foods,38.5848,OUT018,2009,Tier 3,Supermarket Type2,484.7024,Medium
FDU11,4.785,Low Fat,0.09297084,Breads,122.0098,OUT018,2009,Tier 3,Supermarket Type2,2048.6666,Medium
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,2009,Tier 3,Supermarket Type2,2109.2544,Medium
FDU13,8.355,Low Fat,0.188322664,Canned,148.5418,OUT018,2009,Tier 3,Supermarket Type2,2207.127,Medium
FDU19,8.77,Regular,0.046962004,Fruits and Vegetables,173.8422,OUT018,2009,Tier 3,Supermarket Type2,3448.844,Medium
FDU23,12.15,Low Fat,0.021811987,Breads,163.6184,OUT018,2009,Tier 3,Supermarket Type2,2311.6576,Medium
FDU25,12.35,Low Fat,0.02678995,Canned,58.9246,OUT018,2009,Tier 3,Supermarket Type2,926.7936,Medium
FDU26,16.7,Regular,0.042792568,Dairy,118.6782,OUT018,2009,Tier 3,Supermarket Type2,1549.3166,Medium
FDU28,19.2,Regular,0.094300933,Frozen Foods,187.5214,OUT018,2009,Tier 3,Supermarket Type2,1695.7926,Medium
FDU33,7.63,Regular,0.135258515,Snack Foods,47.2402,OUT018,2009,Tier 3,Supermarket Type2,918.804,Medium
FDU34,18.25,Low Fat,0.075501241,Snack Foods,123.1046,OUT018,2009,Tier 3,Supermarket Type2,249.0092,Medium
FDU36,6.15,Low Fat,0.046459438,Baking Goods,100.5384,OUT018,2009,Tier 3,Supermarket Type2,1675.1528,Medium
FDU37,9.5,Regular,0.104933928,Canned,78.796,OUT018,2009,Tier 3,Supermarket Type2,1198.44,Medium
FDU39,18.85,Low Fat,0.036184755,Meat,58.5562,OUT018,2009,Tier 3,Supermarket Type2,770.3306,Medium
FDU40,20.85,Low Fat,0.037556341,Frozen Foods,195.3478,OUT018,2009,Tier 3,Supermarket Type2,1937.478,Medium
FDU44,12.15,Regular,0.058663727,Fruits and Vegetables,164.1552,OUT018,2009,Tier 3,Supermarket Type2,3249.104,Medium
FDU47,12.8,Regular,0.114318263,Breads,142.2838,OUT018,2009,Tier 3,Supermarket Type2,421.4514,Medium
FDU49,19.5,Regular,0.030819397,Canned,86.054,OUT018,2009,Tier 3,Supermarket Type2,2336.958,Medium
FDU51,20.2,Regular,0.096906831,Meat,175.5028,OUT018,2009,Tier 3,Supermarket Type2,6729.9064,Medium
FDU52,7.56,Low Fat,0.064030636,Frozen Foods,154.463,OUT018,2009,Tier 3,Supermarket Type2,2503.408,Medium
